"","loc_tag","inout","ab","long","lat","date","PM1.0_CF1_ug/m3","PM2.5_CF1_ug/m3","PM10.0_CF1_ug/m3","RSSI_dbm","Temperature_F","Humidity_%","PM2.5_ATM_ug/m3","ADC","Pressure_hpa","IAQ"
"8052","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-09-19,4.64472222222222,7.53391666666667,9.69704166666667,NA,NA,NA,7.53397222222222,0.0290972222222222,1007.73568055556,NA
"8053","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-09-20,2.36025,4.22913888888889,5.352375,NA,NA,NA,4.229125,0.0276527777777778,1009.38784722222,NA
"8054","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-09-21,19.6486731843575,30.1475418994413,36.4313547486034,NA,NA,NA,23.1463826815642,0.0269832402234637,1005.19805865922,NA
"8055","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-09-22,2.389375,3.99770833333333,5.09415277777778,NA,NA,NA,3.99752777777778,0.0271666666666667,1006.354,NA
"8056","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-09-23,6.65386111111111,9.78125,11.98075,NA,NA,NA,9.74680555555556,0.0290416666666667,1003.599625,NA
"8057","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-09-24,1.04120833333333,2.15584722222222,4.30886111111111,NA,NA,NA,2.15584722222222,0.0289583333333333,1004.99261111111,NA
"8058","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-09-25,2.15405555555556,3.86691666666667,6.84729166666667,NA,NA,NA,3.86688888888889,0.0297638888888889,1003.43988888889,NA
"8059","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-09-26,1.34206944444444,2.31283333333333,3.45205555555556,NA,NA,NA,2.31283333333333,0.03,1009.30856944444,NA
"8060","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-09-27,3.27827777777778,5.10988888888889,6.65405555555556,NA,NA,NA,5.10988888888889,0.028125,1017.668875,NA
"8061","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-09-28,3.08140277777778,4.58227777777778,5.70620833333333,NA,NA,NA,4.58227777777778,0.0266666666666667,1015.69704166667,NA
"8062","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-09-29,2.74088888888889,4.00243055555556,5.000625,NA,NA,NA,4.00243055555556,0.0239166666666667,1007.372875,NA
"8063","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-09-30,5.51951388888889,7.45090277777778,8.73916666666667,NA,NA,NA,7.44936111111111,0.0247222222222222,1009.32884722222,NA
"8064","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-01,15.2943472222222,22.6891527777778,27.8243472222222,NA,NA,NA,22.5569861111111,0.0251805555555556,1011.30319444444,NA
"8065","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-02,19.6325652173913,27.996652173913,33.6641594202899,NA,NA,NA,27.0742028985507,NA,1009.49953623188,NA
"8066","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-03,21.5313055555556,33.0298611111111,40.6397638888889,NA,NA,NA,31.1914861111111,0.0259722222222222,1008.78372222222,NA
"8067","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-04,14.7852638888889,22.5670833333333,27.2516527777778,NA,NA,NA,22.2295833333333,0.0273611111111111,1008.86213888889,NA
"8068","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-05,10.1447361111111,17.0613611111111,21.5175972222222,NA,NA,NA,17.0550972222222,0.0280972222222222,1012.59568055556,NA
"8069","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-06,9.80278940027894,15.4496652719665,19.0065550906555,NA,NA,NA,15.4493723849372,0.0270990237099024,1008.90453277545,NA
"8070","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-07,11.4665694444444,17.3853888888889,21.1572916666667,NA,NA,NA,17.3705138888889,0.0263888888888889,1003.70538888889,NA
"8071","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-08,12.398625,18.9898472222222,23.4572083333333,NA,NA,NA,18.5236944444444,0.0283611111111111,1002.82804166667,NA
"8072","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-09,10.439,15.8817916666667,19.4144027777778,NA,NA,NA,15.8817916666667,0.0280694444444444,1002.948625,NA
"8073","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-10,3.47111111111111,6.38252777777778,8.17472222222222,NA,NA,NA,6.32969444444444,0.0289166666666667,997.962,NA
"8074","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-11,1.72945833333333,3.19295833333333,5.02205555555556,NA,NA,NA,3.19286111111111,0.03,1007.06391666667,NA
"8075","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-12,0.664833333333333,1.60425,3.23256944444444,NA,NA,NA,1.60425,0.0299861111111111,1008.92997222222,NA
"8076","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-13,1.377,2.62790277777778,4.32619444444444,NA,NA,NA,2.62790277777778,0.03,1007.70597222222,NA
"8077","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-14,3.63990277777778,6.61373611111111,11.4699305555556,NA,NA,NA,6.61373611111111,0.03,1017.85938888889,NA
"8078","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-15,4.84093055555556,7.70115277777778,10.2362638888889,NA,NA,NA,7.70095833333333,0.03,1024.35202777778,NA
"8079","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-16,9.47482614742698,13.4453129346314,16.7332823365786,NA,NA,NA,13.442280945758,0.0299026425591099,1018.79938803894,NA
"8080","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-17,4.03966666666667,5.82872222222222,7.28848611111111,NA,NA,NA,5.82368055555556,0.03,1012.52405555556,NA
"8081","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-18,8.04223611111111,11.7676527777778,15.7471527777778,NA,NA,NA,11.6627916666667,0.03,1010.99505555556,NA
"8082","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-19,1.71430555555556,2.64198611111111,3.27994444444444,NA,NA,NA,2.64195833333333,0.03,1012.02404166667,NA
"8083","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-20,2.31493055555556,3.88638888888889,5.90768055555556,NA,NA,NA,3.88638888888889,0.03,1013.39990277778,NA
"8084","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-21,1.56769444444444,2.58897222222222,3.69602777777778,NA,NA,NA,2.58902777777778,0.03,1011.241,NA
"8085","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-22,6.25225852272727,10.1512642045455,13.9049431818182,NA,NA,NA,10.1330113636364,0.03,1016.82534090909,NA
"8086","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-23,9.64391666666667,13.7404027777778,16.7294722222222,NA,NA,NA,13.7400555555556,0.03,1012.40681944444,NA
"8087","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-24,4.025125,5.61654166666667,6.62986111111111,NA,NA,NA,5.61029166666667,0.03,1007.13591666667,NA
"8088","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-25,5.5845101088647,8.21741835147745,9.77768273716952,NA,NA,NA,8.21471228615863,NA,1019.98175738725,NA
"8089","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-10-26,7.82790229885057,11.9057614942529,14.7070833333333,NA,NA,NA,11.9057614942529,0.03,1022.31216954023,NA
"8090","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-04,2.3827380952381,3.54297619047619,4.22416666666667,NA,NA,NA,3.54297619047619,NA,1011.92761904762,NA
"8091","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-05,1.65719444444444,3.14040277777778,5.284625,NA,NA,NA,3.14040277777778,0.03,1011.82877777778,NA
"8092","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-06,6.37166666666667,9.55266666666667,11.4294166666667,NA,NA,NA,9.52143055555556,0.03,999.771597222222,NA
"8093","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-07,8.61615277777778,12.5981805555556,15.9745138888889,NA,NA,NA,12.570625,0.03,999.597222222222,NA
"8094","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-08,5.45436717663421,8.17813630041725,10.0089707927677,NA,NA,NA,8.17813630041725,0.03,1001.24033379694,NA
"8095","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-09,26.5301112656467,39.5631293463143,50.1920862308762,NA,NA,NA,35.5918776077886,0.03,1013.87059805285,NA
"8096","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-10,9.78411111111111,14.0232361111111,17.3976527777778,NA,NA,NA,13.827,0.03,1010.25275,NA
"8097","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-11,10.4969444444444,14.8833055555556,18.8456944444444,NA,NA,NA,14.8830416666667,0.03,1010.17906944444,NA
"8098","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-12,22.534125,32.4480972222222,39.6914583333333,NA,NA,NA,28.9646111111111,0.03,1009.95788888889,NA
"8099","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-13,9.39465277777778,13.0148194444444,15.6331805555556,NA,NA,NA,11.9376666666667,0.03,993.777597222222,NA
"8100","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-14,4.21452777777778,6.34426388888889,8.53591666666667,NA,NA,NA,6.327375,0.03,1007.42052777778,NA
"8101","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-15,2.40902777777778,4.07002777777778,6.181,NA,NA,NA,4.04577777777778,0.03,1004.80031944444,NA
"8102","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-16,5.02723611111111,8.05148611111111,11.1510972222222,NA,NA,NA,7.99413888888889,0.03,1007.61255555556,NA
"8103","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-17,2.55525,3.95911111111111,4.80445833333333,NA,NA,NA,3.95911111111111,0.03,990.733541666667,NA
"8104","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-18,1.84769444444444,3.16840277777778,4.395375,NA,NA,NA,2.98661111111111,0.03,995.636416666667,NA
"8105","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-19,2.22611111111111,3.33770833333333,4.21215277777778,NA,NA,NA,3.30493055555556,0.03,1010.08265277778,NA
"8106","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-20,11.463949930459,15.990611961057,19.4184700973574,NA,NA,NA,15.8895410292072,0.03,1021.69920723227,NA
"8107","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-21,18.5799305555556,30.0464027777778,38.9299861111111,NA,NA,NA,27.5189444444444,0.03,1021.243875,NA
"8108","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-22,24.1136944444444,41.4555555555556,55.164,NA,NA,NA,37.0000555555556,0.03,1010.81634722222,NA
"8109","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-23,13.0736666666667,20.3755,25.881125,NA,NA,NA,18.9476805555556,0.03,1006.70013888889,NA
"8110","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-24,7.99465277777778,11.8717361111111,15.530875,NA,NA,NA,11.8689027777778,0.03,1011.11556944444,NA
"8111","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-25,5.33820833333333,7.63347222222222,9.29593055555556,NA,NA,NA,7.63222222222222,0.03,1008.607375,NA
"8112","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-26,5.64398611111111,8.18068055555556,10.256125,NA,NA,NA,8.138,0.03,1019.27655555556,NA
"8113","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-27,15.1494722222222,21.5240277777778,25.9092083333333,NA,NA,NA,18.9592638888889,0.03,1018.57406944444,NA
"8114","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-28,13.97275,22.9714861111111,29.1073055555556,NA,NA,NA,21.4703611111111,0.03,1016.58298611111,NA
"8115","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-29,13.376375,21.6876805555556,27.2767361111111,NA,NA,NA,21.2786805555556,0.03,1015.56109722222,NA
"8116","Mushroom Kingdom Outdoor","outside","B",-122.601935,45.514852,2020-11-30,8.84876388888889,14.6010138888889,19.3678611111111,NA,NA,NA,14.383,0.03,1011.67026388889,NA
"8117","NCA-24th-Raleigh-Inside","inside","A",-122.700871,45.534039,2020-11-23,88.6837777777778,195.647333333333,253.088222222222,-47.3777777777778,75.6444444444444,16.8666666666667,130.027333333333,NA,NA,NA
"8118","NCA-24th-Raleigh-Inside","inside","B",-122.700871,45.534039,2020-11-23,81.1782222222222,177.841111111111,228.018,NA,NA,NA,118.119111111111,0,859.559555555556,NA
"8119","NCA-24th-Raleigh-Outside","outside","A",-122.700756,45.534041,2020-11-23,93.9023913043478,190.61152173913,268.784130434783,-49.5652173913044,74.2173913043478,17.695652173913,126.722826086957,NA,NA,NA
"8120","NCA-24th-Raleigh-Outside","outside","B",-122.700756,45.534041,2020-11-23,90.4082608695652,178.867608695652,256.235217391304,NA,NA,NA,118.86847826087,0.01,858.980217391304,NA
"8121","NCA-Indigo9thfloor","outside","A",-122.683945,45.52267,2020-11-16,85.3125581395349,172.125348837209,233.738837209302,-46.3720930232558,75.1627906976744,17.7906976744186,114.546046511628,NA,NA,NA
"8122","NCA-Indigo9thfloor","outside","B",-122.683945,45.52267,2020-11-16,85.996976744186,169.148372093023,259.234418604651,NA,NA,NA,112.578372093023,0.01,871.623953488372,NA
"8123","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-08,88.8724444444444,139.016333333333,147.351444444444,-48.3,75.8222222222222,17.5666666666667,97.5073333333333,NA,NA,NA
"8124","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-09,83.5808108108108,131.008378378378,137.022432432432,-55.4864864864865,85.3243243243243,13.6756756756757,88.8205405405405,NA,NA,NA
"8125","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-20,1.17555555555556,2.34277777777778,3.14666666666667,-39.9444444444444,78.5833333333333,32.1666666666667,2.34305555555556,NA,NA,NA
"8126","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-21,2.06898611111111,3.57891666666667,4.12565277777778,-40.9638888888889,86.9555555555555,22.9722222222222,3.57670833333333,NA,NA,NA
"8127","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-22,3.14320809248555,5.11923410404624,5.71708092485549,-40.5361271676301,85.8424855491329,20.1199421965318,5.11929190751445,NA,NA,NA
"8128","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-23,10.1594861111111,17.8648888888889,19.3907638888889,-44.5180555555556,86.4666666666667,18.9833333333333,14.8018333333333,NA,NA,NA
"8129","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-24,2.81138888888889,6.59173611111111,7.06993055555556,-45.0569444444444,87.5958333333333,20.0402777777778,6.58920833333333,NA,NA,NA
"8130","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-25,2.71700557103064,5.92182451253482,6.31146239554318,-43.5974930362117,87.5013927576602,15.6392757660167,5.92186629526462,NA,NA,NA
"8131","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-26,5.28988888888889,8.38763888888889,9.08804166666667,-36.1541666666667,85.8277777777778,13.8125,8.30023611111111,NA,NA,NA
"8132","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-27,11.0785972222222,17.7691388888889,19.1417777777778,-35.5638888888889,82.8916666666667,17.0277777777778,16.8955555555556,NA,NA,NA
"8133","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-28,5.42322222222222,8.57794444444444,9.09691666666667,-34.9958333333333,81.4208333333333,21.9319444444444,7.70970833333333,NA,NA,NA
"8134","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-29,1.90329044117647,3.06814338235294,3.38023897058824,-35.0422794117647,81.7261029411765,24.9779411764706,3.06790441176471,NA,NA,NA
"8135","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-30,2.32084722222222,3.65554166666667,3.95390277777778,-35.4513888888889,80.5736111111111,26.6416666666667,3.65497222222222,NA,NA,NA
"8136","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-10-31,8.73602777777778,14.0615694444444,15.2570972222222,-37.475,79.9027777777778,24.9902777777778,13.1255277777778,NA,NA,NA
"8137","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-01,10.227454798331,16.542545201669,17.9059248956885,-37.1321279554937,79.0751043115438,24.3741307371349,15.8390264255911,NA,NA,NA
"8138","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-02,4.17965277777778,6.84686111111111,7.61154166666667,-37.6361111111111,81.2208333333333,22.8472222222222,6.83406944444444,NA,NA,NA
"8139","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-03,5.41281944444444,8.62931944444444,9.34970833333333,-37.5555555555556,82.2680555555555,24.2069444444444,8.62923611111111,NA,NA,NA
"8140","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-04,2.86625,4.64947222222222,5.18958333333333,-37.3652777777778,82.2652777777778,30.3305555555556,4.63065277777778,NA,NA,NA
"8141","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-05,2.68377777777778,4.55959722222222,5.23468055555556,-37.1388888888889,82.6152777777778,31.7847222222222,4.55676388888889,NA,NA,NA
"8142","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-06,4.05161785216178,6.70160390516039,7.45073919107392,-37.5355648535565,80.4463040446304,29.6178521617852,6.68606694560669,NA,NA,NA
"8143","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-07,4.37570833333333,7.29005555555556,8.05984722222222,-38.3375,79.7027777777778,26.1013888888889,7.11427777777778,NA,NA,NA
"8144","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-08,8.23309722222222,13.3240833333333,14.4677222222222,-43.7888888888889,78.95,23.3263888888889,10.9463194444444,NA,NA,NA
"8145","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-09,8.66745833333333,13.9493472222222,14.7606527777778,-44.6527777777778,79.5430555555556,20.6819444444444,13.7101388888889,NA,NA,NA
"8146","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-10,5.14779166666667,8.48920833333333,9.26294444444444,-44.45,80.9666666666667,23.3444444444444,8.346125,NA,NA,NA
"8147","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-11,5.21483333333333,8.58336111111111,9.38590277777778,-44.3486111111111,79.8819444444444,25.2125,8.578,NA,NA,NA
"8148","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-12,6.81888888888889,10.7899305555556,11.4715694444444,-44.6472222222222,81.5527777777778,22.0652777777778,10.6502222222222,NA,NA,NA
"8149","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-13,3.50374787052811,5.59671209540034,6.02446337308348,-45.1209540034072,81.335604770017,25.2606473594549,5.59689948892675,NA,NA,NA
"8150","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-14,6.72827777777778,11.8377222222222,13.3615972222222,-43.4680555555556,80.2833333333333,25.6944444444444,10.9733194444444,NA,NA,NA
"8151","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-15,3.17272222222222,5.30829166666667,5.932625,-43.7611111111111,80.3597222222222,27.6736111111111,5.18631944444444,NA,NA,NA
"8152","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-16,7.94619444444444,13.0442083333333,14.1311527777778,-38.6625,80.4777777777778,27.7902777777778,12.0030972222222,NA,NA,NA
"8153","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-17,3.53247875354108,5.94576487252125,6.62859773371105,-37.2747875354108,80.856940509915,27.1798866855524,5.13259206798867,NA,NA,NA
"8154","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-18,2.57348611111111,4.16484722222222,4.54506944444444,-37.3194444444444,79.9444444444444,28.2736111111111,4.05404166666667,NA,NA,NA
"8155","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-19,1.44484722222222,2.41963888888889,2.668875,-37.1597222222222,79.1777777777778,27.1833333333333,2.41776388888889,NA,NA,NA
"8156","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-20,5.99981919332406,9.48411682892907,10.1590959666203,-37.5535465924896,79.6620305980529,25.8984700973574,8.98464534075104,NA,NA,NA
"8157","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-21,7.2295,11.5050833333333,12.2426388888889,-37.4513888888889,79.0527777777778,24.7097222222222,11.333625,NA,NA,NA
"8158","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-22,8.56056944444444,14.1960277777778,15.023875,-39.0805555555556,79.8125,22.8986111111111,13.8816527777778,NA,NA,NA
"8159","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-23,5.99980555555556,10.0206111111111,10.9114861111111,-39.1875,79.1638888888889,24.7722222222222,9.72555555555556,NA,NA,NA
"8160","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-24,4.45384722222222,7.26719444444444,7.89156944444444,-38.2069444444444,79.7958333333333,24.9875,7.14615277777778,NA,NA,NA
"8161","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-25,2.16158333333333,3.66001388888889,4.06454166666667,-29.9347222222222,80.2361111111111,25.8180555555556,3.65984722222222,NA,NA,NA
"8162","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-26,4.05109874826147,6.45458970792768,6.99305980528512,-30.518776077886,79.9652294853964,26.3866481223922,5.61506258692629,NA,NA,NA
"8163","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-27,15.7011111111111,25.3957777777778,27.388375,-35.5763888888889,77.7763888888889,26.8791666666667,21.6982916666667,NA,NA,NA
"8164","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-28,3.63961111111111,5.76540277777778,6.10156944444444,-33.7902777777778,80.8861111111111,23.5541666666667,5.76547222222222,NA,NA,NA
"8165","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-29,4.69481944444444,7.482375,7.92127777777778,-33.7041666666667,80.2722222222222,23.7666666666667,7.4825,NA,NA,NA
"8166","NE 17th & Thompson","inside","A",-122.648664,45.539833,2020-11-30,3.38119444444444,5.33969444444444,5.83773611111111,-34.0819444444444,78.8347222222222,24.7069444444444,5.25604166666667,NA,NA,NA
"8167","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-08,NA,NA,NA,NA,NA,NA,NA,0.03,861.577555555556,NA
"8168","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-09,NA,NA,NA,NA,NA,NA,NA,NA,862.290810810811,NA
"8169","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-20,NA,NA,NA,NA,NA,NA,NA,0.03,1015.36416666667,NA
"8170","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-21,NA,NA,NA,NA,NA,NA,NA,0.02975,1016.20459722222,NA
"8171","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-22,NA,NA,NA,NA,NA,NA,NA,0.03,1021.85721902017,NA
"8172","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-23,NA,NA,NA,NA,NA,NA,NA,0.0299444444444444,1017.40808333333,NA
"8173","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-24,NA,NA,NA,NA,NA,NA,NA,0.03,1012.11177777778,NA
"8174","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-25,NA,NA,NA,NA,NA,NA,NA,0.028317107093185,1024.65280945758,NA
"8175","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-26,NA,NA,NA,NA,NA,NA,NA,0.0200277777777778,1027.59893055556,NA
"8176","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-27,NA,NA,NA,NA,NA,NA,NA,0.0208611111111111,1025.31605555556,NA
"8177","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-28,NA,NA,NA,NA,NA,NA,NA,0.02,1020.48259722222,NA
"8178","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-29,NA,NA,NA,NA,NA,NA,NA,0.0200183823529412,1017.02134191176,NA
"8179","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-30,NA,NA,NA,NA,NA,NA,NA,0.0201111111111111,1013.937375,NA
"8180","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-10-31,NA,NA,NA,NA,NA,NA,NA,0.0202222222222222,1021.72123611111,NA
"8181","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-01,NA,NA,NA,NA,NA,NA,NA,0.020528511821975,1018.64922114047,NA
"8182","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-02,NA,NA,NA,NA,NA,NA,NA,0.02,1016.27726388889,NA
"8183","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-03,NA,NA,NA,NA,NA,NA,NA,0.0200694444444444,1011.44423611111,NA
"8184","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-04,NA,NA,NA,NA,NA,NA,NA,0.0204444444444444,1013.4915,NA
"8185","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-05,NA,NA,NA,NA,NA,NA,NA,0.0200694444444444,1016.62501388889,NA
"8186","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-06,NA,NA,NA,NA,NA,NA,NA,0.0221338912133891,1004.78036262204,NA
"8187","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-07,NA,NA,NA,NA,NA,NA,NA,0.0213472222222222,1004.56994444444,NA
"8188","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-08,NA,NA,NA,NA,NA,NA,NA,0.0287916666666667,1006.266,NA
"8189","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-09,NA,NA,NA,NA,NA,NA,NA,0.03,1018.97736111111,NA
"8190","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-10,NA,NA,NA,NA,NA,NA,NA,0.03,1015.24791666667,NA
"8191","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-11,NA,NA,NA,NA,NA,NA,NA,0.03,1015.22866666667,NA
"8192","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-12,NA,NA,NA,NA,NA,NA,NA,0.03,1015.013625,NA
"8193","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-13,NA,NA,NA,NA,NA,NA,NA,0.03,1000.25761904762,NA
"8194","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-14,NA,NA,NA,NA,NA,NA,NA,0.03,1012.41184722222,NA
"8195","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-15,NA,NA,NA,NA,NA,NA,NA,0.03,1009.65231944444,NA
"8196","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-16,NA,NA,NA,NA,NA,NA,NA,0.021875,1012.57318055556,NA
"8197","NE 17th & Thompson","inside","B",-122.648664,45.539833,2020-11-17,NA,NA,NA,NA,NA,NA,NA,0.0204249291784703,995.696798866855,NA
